Mendez Fernandez, JUAN ANTONIO (Sr.)	male	Coruscant	0360,0396,0115
Gonzalez Martinez, JOSE IGNACIO (Sr.)	male	Coruscant	0360,0396,0115
Guerrero Velasco, ALFREDO (Sr.)	male	Coruscant	0360,0396,0115
Herrero Reyes, ALFONSO (Sr.)	male	Coruscant	0360,0396,0115
Montoro Duran, JOSE ANGEL (Master)	jedi	Dillingham	0071,0159,0095
Prieto Santos, SUSANA (Master)	jedi	Dillingham	0071,0159,0095
Vega Moya, MARIANO (Master)	jedi	Dillingham	0071,0159,0095
Blanco Gimenez, VICENTE (Lord)	sith	Dillingham	0071,0159,0095
Garrido Calvo, MARCOS (Lord)	sith	Dillingham	0071,0159,0095
Gallardo Moya, JORGE (Lord)	sith	Dillingham	0071,0159,0095
Guerrero Medina, EVA (Sra.)	female	Dillingham	0071,0159,0095
Garcia Diaz, YOLANDA (Sra.)	female	Dillingham	0071,0159,0095
Saez Ferrer, GLORIA (Sra.)	female	Dillingham	0071,0159,0095
Arias Gomez, SANDRA (Sra.)	female	Dillingham	0071,0159,0095
Prieto Gomez, RUBEN (Sr.)	male	Dillingham	0071,0159,0095
Perez Aguilar, DANIEL (Sr.)	male	Dillingham	0071,0159,0095
Herrera Vazquez, JESUS (Sr.)	male	Dillingham	0071,0159,0095
Munoz Rey, VICENTE (Sr.)	male	Dillingham	0071,0159,0095
Gallardo Saez, JOSE CARLOS (Sr.)	male	Dillingham	0071,0159,0095
Bravo Soler, SILVIA (Master)	jedi	Ekwok	0046,0223,0100
Nunez Montoro, HUGO (Master)	jedi	Ekwok	0046,0223,0100
Herrera Blanco, SERGIO (Master)	jedi	Ekwok	0046,0223,0100
Moreno Garrido, MARIANO (Master)	jedi	Ekwok	0046,0223,0100
Ramos Marin, MARCOS (Master)	jedi	Ekwok	0046,0223,0100
Serrano Iglesias, ANTONIA (Master)	jedi	Ekwok	0046,0223,0100
Dominguez Álvarez, ALFONSO (Lord)	sith	Ekwok	0046,0223,0100
Leon Montoro, LAURA (Lord)	sith	Ekwok	0046,0223,0100
Gallardo Herrero, ESTHER (Lord)	sith	Ekwok	0046,0223,0100
Moreno Pascual, LUIS (Lord)	sith	Ekwok	0046,0223,0100
Álvarez Moreno, JOSEFA (Sra.)	female	Ekwok	0046,0223,0100
Rubio Ferrer, SILVIA (Sra.)	female	Ekwok	0046,0223,0100
Nunez Martinez, ANGELA (Sra.)	female	Ekwok	0046,0223,0100
Morales Calvo, VICTOR (Sr.)	male	Ekwok	0046,0223,0100
Parra Sanchez, HECTOR (Sr.)	male	Ekwok	0046,0223,0100
Molina Carrasco, CARMEN (Master)	jedi	Evendim	0270,0171,0185
Serrano Delgado, LAURA (Master)	jedi	Evendim	0270,0171,0185
Flores Carmona, ESTHER (Master)	jedi	Evendim	0270,0171,0185
Cambil Montoro, DANIELA (Master)	jedi	Evendim	0270,0171,0185
Lopez Aguilar, PATRICIA (Master)	jedi	Evendim	0270,0171,0185
Martinez Munoz, HECTOR (Master)	jedi	Evendim	0270,0171,0185
Velasco Arias, IRENE (Lord)	sith	Evendim	0270,0171,0185
Serrano Molina, CRISTIAN (Lord)	sith	Evendim	0270,0171,0185
Vega Serrano, FATIMA (Lord)	sith	Evendim	0270,0171,0185
Cabrera Montoro, PATRICIA (Lord)	sith	Evendim	0270,0171,0185
Jimenez Martinez, MARTINA (Lord)	sith	Evendim	0270,0171,0185
Rey Sanchez, ALBA (Lord)	sith	Evendim	0270,0171,0185
Saez Soto, PATRICIA (Lord)	sith	Evendim	0270,0171,0185
Moya Bravo, MIGUEL (Lord)	sith	Evendim	0270,0171,0185
Gimenez Lorenzo, CLAUDIA (Lord)	sith	Evendim	0270,0171,0185
Ruiz Gonzalez, NEREA (Lord)	sith	Evendim	0270,0171,0185
Carrasco Medina, CONCEPCION (Lord)	sith	Evendim	0270,0171,0185
Navarro Suarez, ALFREDO (Lord)	sith	Evendim	0270,0171,0185
Pascual Aguilar, JAVIER (Lord)	sith	Evendim	0270,0171,0185
Iglesias Martinez, OSCAR (Lord)	sith	Evendim	0270,0171,0185
Roman Sanchez, SANDRA (Sra.)	female	Evendim	0270,0171,0185
Carrasco Carrasco, OLGA (Sra.)	female	Evendim	0270,0171,0185
Vargas Molina, CARLA (Sra.)	female	Evendim	0270,0171,0185
Medina Carmona, CELIA (Sra.)	female	Evendim	0270,0171,0185
Guerrero Castro, FELIPE (Sr.)	male	Evendim	0270,0171,0185
Suarez Cortes, ALEJANDRO (Sr.)	male	Evendim	0270,0171,0185
Reyes Hidalgo, JUAN LUIS (Sr.)	male	Evendim	0270,0171,0185
Diaz Diez, TOMAS (Sr.)	male	Evendim	0270,0171,0185
Cano Cambil, ALVARO (Sr.)	male	Evendim	0270,0171,0185
Velasco Gomez, IGNACIO (Sr.)	male	Evendim	0270,0171,0185
Martinez Gimenez, MARIA JESUS (Master)	jedi	Forsol	0063,0343,0130
Cambil Montero, MARIA SOLEDAD (Master)	jedi	Forsol	0063,0343,0130
Garcia Crespo, OSCAR (Master)	jedi	Forsol	0063,0343,0130
Gil Pastor, INES (Master)	jedi	Forsol	0063,0343,0130
Caballero Marin, ROSA MARIA (Master)	jedi	Forsol	0063,0343,0130
Soler Vazquez, IRENE (Master)	jedi	Forsol	0063,0343,0130
Ferrer Campos, GABRIEL (Master)	jedi	Forsol	0063,0343,0130
Roman Santiago, FRANCISCO (Lord)	sith	Forsol	0063,0343,0130
Montoro Bravo, JOSE CARLOS (Lord)	sith	Forsol	0063,0343,0130
Delgado Diez, GABRIEL (Lord)	sith	Forsol	0063,0343,0130
Montero Morales, MIRIAM (Lord)	sith	Forsol	0063,0343,0130
Castro Duran, JUAN CARLOS (Lord)	sith	Forsol	0063,0343,0130
Hernandez Cruz, FRANCISCO (Lord)	sith	Forsol	0063,0343,0130
Flores Torres, PABLO (Lord)	sith	Forsol	0063,0343,0130
Fuentes Arias, SANDRA (Lord)	sith	Forsol	0063,0343,0130
Ruiz Gil, ANGEL (Lord)	sith	Forsol	0063,0343,0130
Bravo Nunez, ROSARIO (Sra.)	female	Forsol	0063,0343,0130
Morales Cano, AMPARO (Sra.)	female	Forsol	0063,0343,0130
Caballero Arias, SONIA (Sra.)	female	Forsol	0063,0343,0130
Montoro Lozano, PAULA (Sra.)	female	Forsol	0063,0343,0130
Herrero Crespo, MARIA JOSEFA (Sra.)	female	Forsol	0063,0343,0130
Rey Mora, SARA (Sra.)	female	Forsol	0063,0343,0130
Lopez Jimenez, ANA BELEN (Sra.)	female	Forsol	0063,0343,0130
Alonso Mendez, CONSUELO (Sra.)	female	Forsol	0063,0343,0130
Dominguez Soto, MIRIAM (Sra.)	female	Forsol	0063,0343,0130
Calvo Santiago, JOAQUIN (Sr.)	male	Forsol	0063,0343,0130
Ramos Gonzalez, FELIX (Sr.)	male	Forsol	0063,0343,0130
Blesa Castillo, AITOR (Sr.)	male	Forsol	0063,0343,0130
Hernandez Pena, ALFONSO (Sr.)	male	Forsol	0063,0343,0130
Pena Crespo, JUAN ANTONIO (Sr.)	male	Forsol	0063,0343,0130
Hernandez Ramos, MARTINA (Master)	jedi	Fort Babine	0360,0022,0085
Cortes Nieto, MARC (Master)	jedi	Fort Babine	0360,0022,0085
Leon Santos, SERGIO (Master)	jedi	Fort Babine	0360,0022,0085
Cambil Munoz, MARIA NIEVES (Master)	jedi	Fort Babine	0360,0022,0085
Gomez Moreno, ALICIA (Lord)	sith	Fort Babine	0360,0022,0085
Duran Gallardo, JULIA (Lord)	sith	Fort Babine	0360,0022,0085
Blanco Castro, MONTSERRAT (Lord)	sith	Fort Babine	0360,0022,0085
Soto Ferrer, JOSE MANUEL (Lord)	sith	Fort Babine	0360,0022,0085
Nieto Mendez, ISMAEL (Lord)	sith	Fort Babine	0360,0022,0085
Garrido Gonzalez, JOSE ANGEL (Lord)	sith	Fort Babine	0360,0022,0085
Moreno Gallardo, MIRIAM (Sra.)	female	Fort Babine	0360,0022,0085
Santiago Lopez, CATALINA (Sra.)	female	Fort Babine	0360,0022,0085
Munoz Garrido, OSCAR (Sr.)	male	Fort Babine	0360,0022,0085
Vargas Gomez, RICARDO (Sr.)	male	Fort Babine	0360,0022,0085
Esteban Gimenez, RAMON (Sr.)	male	Fort Babine	0360,0022,0085
Saez Navarro, RAMON (Master)	jedi	Fort Ware	0434,0210,0210
Diez Ruiz, ELENA (Master)	jedi	Fort Ware	0434,0210,0210
Rodriguez Crespo, JAVIER (Master)	jedi	Fort Ware	0434,0210,0210
Moreno Moya, CRISTINA (Master)	jedi	Fort Ware	0434,0210,0210
Soler Molina, SARA (Master)	jedi	Fort Ware	0434,0210,0210
Castillo Cano, MERCEDES (Master)	jedi	Fort Ware	0434,0210,0210
Roman Serrano, JUANA (Lord)	sith	Fort Ware	0434,0210,0210
Garcia Velasco, GONZALO (Lord)	sith	Fort Ware	0434,0210,0210
Jimenez Pastor, RICARDO (Lord)	sith	Fort Ware	0434,0210,0210
Hidalgo Cortes, JESUS (Lord)	sith	Fort Ware	0434,0210,0210
Delgado Pascual, ALFREDO (Lord)	sith	Fort Ware	0434,0210,0210
Lopez Cruz, RAMON (Lord)	sith	Fort Ware	0434,0210,0210
Moya Castro, EVA MARIA (Lord)	sith	Fort Ware	0434,0210,0210
Dominguez Vega, JOSE MANUEL (Lord)	sith	Fort Ware	0434,0210,0210
Flores Vega, MARC (Lord)	sith	Fort Ware	0434,0210,0210
Bravo Pena, MARIA JOSEFA (Sra.)	female	Fort Ware	0434,0210,0210
Álvarez Blanco, AINHOA (Sra.)	female	Fort Ware	0434,0210,0210
Ibanez Roman, MARIA CRISTINA (Sra.)	female	Fort Ware	0434,0210,0210
Torres Castro, MARIA ROSARIO (Sra.)	female	Fort Ware	0434,0210,0210
Gil Sanz, LAURA (Sra.)	female	Fort Ware	0434,0210,0210
Lorenzo Flores, DANIELA (Sra.)	female	Fort Ware	0434,0210,0210
Morales Vargas, RAQUEL (Sra.)	female	Fort Ware	0434,0210,0210
Rubio Ruiz, GLORIA (Sra.)	female	Fort Ware	0434,0210,0210
Esteban Gutierrez, SALVADOR (Sr.)	male	Fort Ware	0434,0210,0210
Carmona Santiago, JOSE ANTONIO (Sr.)	male	Fort Ware	0434,0210,0210
Hernandez Delgado, DIEGO (Sr.)	male	Fort Ware	0434,0210,0210
Fernandez Vargas, ADRIAN (Sr.)	male	Fort Ware	0434,0210,0210
Santana Blanco, JOSEP (Sr.)	male	Fort Ware	0434,0210,0210
Blanco Herrera, SALVADOR (Sr.)	male	Fort Ware	0434,0210,0210
Ramos Parra, LUCAS (Sr.)	male	Fort Ware	0434,0210,0210
Diez Duran, JOSEFA (Master)	jedi	Gargu	0905,0509,0050
Cano Cortes, ROSARIO (Master)	jedi	Gargu	0905,0509,0050
Hernandez Rodriguez, JULIAN (Master)	jedi	Gargu	0905,0509,0050
Romero Soto, JESUS (Master)	jedi	Gargu	0905,0509,0050
Dominguez Cruz, JULIA (Master)	jedi	Gargu	0905,0509,0050
Soto Molina, CARLOS (Lord)	sith	Gargu	0905,0509,0050
Pascual Blesa, EDUARDO (Lord)	sith	Gargu	0905,0509,0050
Cortes Vega, RODRIGO (Lord)	sith	Gargu	0905,0509,0050
Fernandez Vargas, EVA MARIA (Sra.)	female	Gargu	0905,0509,0050
Marin Velasco, MARIA ISABEL (Sra.)	female	Gargu	0905,0509,0050
Gallardo Medina, SANDRA (Sra.)	female	Gargu	0905,0509,0050
Fernandez Ruiz, PAULA (Sra.)	female	Gargu	0905,0509,0050
Molina Álvarez, JOSEP (Sr.)	male	Gargu	0905,0509,0050
Ferrer Ramirez, GONZALO (Sr.)	male	Gargu	0905,0509,0050
Ibanez Lopez, SERGIO (Sr.)	male	Gargu	0905,0509,0050
Molina Alonso, JUANA (Master)	jedi	German Landing	0367,0276,0190
Pascual Pena, GABRIEL (Master)	jedi	German Landing	0367,0276,0190
Santos Mora, MIRIAM (Master)	jedi	German Landing	0367,0276,0190
Pena Rodriguez, JOSE (Master)	jedi	German Landing	0367,0276,0190
Suarez Castillo, ALVARO (Lord)	sith	German Landing	0367,0276,0190
Soto Molina, SARA (Lord)	sith	German Landing	0367,0276,0190
Sanz Cortes, ANGEL (Lord)	sith	German Landing	0367,0276,0190
Nieto Sanz, JOAQUIN (Lord)	sith	German Landing	0367,0276,0190
Velasco Moya, MARIA CONCEPCION (Lord)	sith	German Landing	0367,0276,0190
Alonso Rey, LUCIA (Sra.)	female	German Landing	0367,0276,0190
Reyes Gutierrez, MARIA SOLEDAD (Sra.)	female	German Landing	0367,0276,0190
Jimenez Reyes, MARIA NIEVES (Sra.)	female	German Landing	0367,0276,0190
Guerrero Blanco, IVAN (Sr.)	male	German Landing	0367,0276,0190
Serrano Roman, EMILIO (Sr.)	male	German Landing	0367,0276,0190
Hidalgo Santana, FERNANDO (Sr.)	male	German Landing	0367,0276,0190
Gutierrez Caballero, MARIA (Master)	jedi	Glenoraa	0620,0539,0100
Castillo Sanchez, CATALINA (Lord)	sith	Glenoraa	0620,0539,0100
Parra Romero, RAQUEL (Lord)	sith	Glenoraa	0620,0539,0100
Pascual Mendez, DANIELA (Lord)	sith	Glenoraa	0620,0539,0100
Cano Cano, SEBASTIAN (Lord)	sith	Glenoraa	0620,0539,0100
Pastor Álvarez, CONCEPCION (Sra.)	female	Glenoraa	0620,0539,0100
Marin Roman, NEREA (Sra.)	female	Glenoraa	0620,0539,0100
Pena Pastor, CRISTINA (Sra.)	female	Glenoraa	0620,0539,0100
Molina Ruiz, NOELIA (Sra.)	female	Glenoraa	0620,0539,0100
Saez Cruz, MARIA JOSEFA (Sra.)	female	Glenoraa	0620,0539,0100
Velasco Reyes, VICTORIA (Sra.)	female	Glenoraa	0620,0539,0100
Vega Delgado, NICOLAS (Sr.)	male	Glenoraa	0620,0539,0100
Gonzalez Martin, JUAN MANUEL (Sr.)	male	Glenoraa	0620,0539,0100
Velasco Perez, RAFAEL (Sr.)	male	Glenoraa	0620,0539,0100
Diaz Dominguez, JOAQUIN (Sr.)	male	Glenoraa	0620,0539,0100
Velasco Montoro, CONSUELO (Master)	jedi	Graham Island	0426,0957,0070
Santiago Vazquez, MARIA ISABEL (Master)	jedi	Graham Island	0426,0957,0070
Gimenez Calvo, JULIAN (Master)	jedi	Graham Island	0426,0957,0070
Castro Calvo, CAROLINA (Master)	jedi	Graham Island	0426,0957,0070
Jimenez Vargas, VICTORIA (Master)	jedi	Graham Island	0426,0957,0070
Álvarez Fernandez, YOLANDA (Lord)	sith	Graham Island	0426,0957,0070
Pascual Dominguez, JULIO (Lord)	sith	Graham Island	0426,0957,0070
Roman Dominguez, ANA (Sra.)	female	Graham Island	0426,0957,0070
Santana Sanchez, GLORIA (Sra.)	female	Graham Island	0426,0957,0070
Velasco Ferrer, LORENA (Sra.)	female	Graham Island	0426,0957,0070
Aguilar Esteban, ANGELA (Sra.)	female	Graham Island	0426,0957,0070
Martin Cortes, AGUSTIN (Sr.)	male	Graham Island	0426,0957,0070
Gallego Ibanez, JAVIER (Sr.)	male	Graham Island	0426,0957,0070
Molina Castillo, DIEGO (Sr.)	male	Graham Island	0426,0957,0070
Martinez Moya, HECTOR (Sr.)	male	Graham Island	0426,0957,0070
Marin Alonso, GONZALO (Master)	jedi	GranDuc	0437,0566,0085
Cano Campos, ROCIO (Master)	jedi	GranDuc	0437,0566,0085
Gutierrez Diez, VICTOR (Master)	jedi	GranDuc	0437,0566,0085
Marquez Ferrer, ANA MARIA (Master)	jedi	GranDuc	0437,0566,0085
Soler Vazquez, ALEX (Master)	jedi	GranDuc	0437,0566,0085
Serrano Diez, CESAR (Master)	jedi	GranDuc	0437,0566,0085
Prieto Soler, VICTOR (Master)	jedi	GranDuc	0437,0566,0085
Cabrera Diaz, JESUS (Lord)	sith	GranDuc	0437,0566,0085
Navarro Molina, EDUARDO (Lord)	sith	GranDuc	0437,0566,0085
Ramirez Sanz, MARIA VICTORIA (Lord)	sith	GranDuc	0437,0566,0085
Cortes Iglesias, FRANCISCO JOSE (Lord)	sith	GranDuc	0437,0566,0085
Perez Vargas, MARIA ISABEL (Lord)	sith	GranDuc	0437,0566,0085
Martin Hidalgo, ELENA (Lord)	sith	GranDuc	0437,0566,0085
Serrano Morales, LIDIA (Lord)	sith	GranDuc	0437,0566,0085
Campos Moya, LIDIA (Sra.)	female	GranDuc	0437,0566,0085
Velasco Herrero, MARIA NIEVES (Sra.)	female	GranDuc	0437,0566,0085
Velasco Roman, ALICIA (Sra.)	female	GranDuc	0437,0566,0085
Ortega Martin, LIDIA (Sra.)	female	GranDuc	0437,0566,0085
Saez Montoro, LUCIA (Sra.)	female	GranDuc	0437,0566,0085
Benitez Diaz, ROSA MARIA (Sra.)	female	GranDuc	0437,0566,0085
Álvarez Serrano, ANTONIA (Sra.)	female	GranDuc	0437,0566,0085
Vargas Vazquez, CLAUDIA (Sra.)	female	GranDuc	0437,0566,0085
Iglesias Fuentes, ANTONIA (Sra.)	female	GranDuc	0437,0566,0085
Flores Campos, MARCOS (Sr.)	male	GranDuc	0437,0566,0085
Caballero Romero, JOSE ANTONIO (Sr.)	male	GranDuc	0437,0566,0085
Velasco Ruiz, JUAN ANTONIO (Sr.)	male	GranDuc	0437,0566,0085
Blesa Moreno, NICOLAS (Sr.)	male	GranDuc	0437,0566,0085
Lopez Munoz, MATEO (Sr.)	male	GranDuc	0437,0566,0085
Cabrera Álvarez, ISMAEL (Sr.)	male	GranDuc	0437,0566,0085
Reyes Arias, JOSE MARIA (Sr.)	male	GranDuc	0437,0566,0085
Jimenez Crespo, SANDRA (Master)	jedi	Gustavus	0690,0528,0065
Gil Lorenzo, AINHOA (Lord)	sith	Gustavus	0690,0528,0065
Rey Carrasco, ANGELES (Lord)	sith	Gustavus	0690,0528,0065
Montoro Marin, JUAN ANTONIO (Lord)	sith	Gustavus	0690,0528,0065
Santos Santana, CAROLINA (Lord)	sith	Gustavus	0690,0528,0065
Rubio Marin, CARMEN (Lord)	sith	Gustavus	0690,0528,0065
Ortiz Montero, MOHAMED (Lord)	sith	Gustavus	0690,0528,0065
Ortega Vargas, MARIA MAR (Lord)	sith	Gustavus	0690,0528,0065
Ibanez Vega, ANA (Sra.)	female	Gustavus	0690,0528,0065
Soler Iglesias, JUANA (Sra.)	female	Gustavus	0690,0528,0065
Ortiz Castillo, MARIA CARMEN (Sra.)	female	Gustavus	0690,0528,0065
Lozano Bravo, MARIA JESUS (Sra.)	female	Gustavus	0690,0528,0065
Marquez Pastor, MARIA JOSE (Sra.)	female	Gustavus	0690,0528,0065
Pastor Álvarez, OSCAR (Sr.)	male	Gustavus	0690,0528,0065
Parra Santiago, DANIEL (Sr.)	male	Gustavus	0690,0528,0065
Ortiz Lorenzo, MARIA ROSARIO (Master)	jedi	Hammerfest	0828,0044,0080
Martin Suarez, CARLOS (Master)	jedi	Hammerfest	0828,0044,0080
Soler Perez, CRISTINA (Master)	jedi	Hammerfest	0828,0044,0080
Cano Benitez, ROBERTO (Master)	jedi	Hammerfest	0828,0044,0080
Santos Mendez, RUBEN (Lord)	sith	Hammerfest	0828,0044,0080
Parra Gallardo, MARIA MERCEDES (Sra.)	female	Hammerfest	0828,0044,0080
Cambil Medina, LUCIA (Sra.)	female	Hammerfest	0828,0044,0080
Fuentes Bravo, ANGELES (Sra.)	female	Hammerfest	0828,0044,0080
Álvarez Carmona, YOLANDA (Sra.)	female	Hammerfest	0828,0044,0080
Vargas Marquez, CRISTINA (Sra.)	female	Hammerfest	0828,0044,0080
Prieto Ibanez, MARIA CRISTINA (Sra.)	female	Hammerfest	0828,0044,0080
Gutierrez Gallardo, JOSE IGNACIO (Sr.)	male	Hammerfest	0828,0044,0080
Parra Gallardo, JORGE (Sr.)	male	Hammerfest	0828,0044,0080
Castillo Santos, AGUSTIN (Sr.)	male	Hammerfest	0828,0044,0080
Garrido Santos, AGUSTIN (Sr.)	male	Hammerfest	0828,0044,0080
Aguilar Nieto, ROBERTO (Master)	jedi	Hamnes	0819,0096,0045
Rey Mora, ANTONIO (Master)	jedi	Hamnes	0819,0096,0045
Leon Moreno, MARIA ELENA (Master)	jedi	Hamnes	0819,0096,0045
Moreno Rodriguez, GABRIEL (Master)	jedi	Hamnes	0819,0096,0045
Vega Crespo, PAULA (Master)	jedi	Hamnes	0819,0096,0045
Ramos Blanco, DANIELA (Master)	jedi	Hamnes	0819,0096,0045
Garrido Serrano, ANA ISABEL (Master)	jedi	Hamnes	0819,0096,0045
Torres Lopez, MARIA JOSE (Master)	jedi	Hamnes	0819,0096,0045
Mora Caballero, LUIS (Master)	jedi	Hamnes	0819,0096,0045
Cortes Delgado, SALVADOR (Master)	jedi	Hamnes	0819,0096,0045
Herrera Santiago, JOSE MARIA (Master)	jedi	Hamnes	0819,0096,0045
Lozano Moreno, JORDI (Master)	jedi	Hamnes	0819,0096,0045
Perez Moreno, AMPARO (Master)	jedi	Hamnes	0819,0096,0045
Prieto Cruz, JUAN CARLOS (Lord)	sith	Hamnes	0819,0096,0045
Cabrera Hidalgo, INMACULADA (Lord)	sith	Hamnes	0819,0096,0045
Morales Iglesias, ANGELES (Lord)	sith	Hamnes	0819,0096,0045
Soto Saez, FERNANDO (Lord)	sith	Hamnes	0819,0096,0045
Esteban Santana, ANGEL (Lord)	sith	Hamnes	0819,0096,0045
Romero Santos, MARIA LUISA (Lord)	sith	Hamnes	0819,0096,0045
Martin Bravo, HECTOR (Lord)	sith	Hamnes	0819,0096,0045
Cano Marin, ALFONSO (Lord)	sith	Hamnes	0819,0096,0045
Cambil Lorenzo, MARGARITA (Lord)	sith	Hamnes	0819,0096,0045
Gimenez Ramirez, MARINA (Lord)	sith	Hamnes	0819,0096,0045
Cabrera Morales, FRANCISCA (Sra.)	female	Hamnes	0819,0096,0045
Soto Lorenzo, ANTONIA (Sra.)	female	Hamnes	0819,0096,0045
Gallardo Parra, ANA ISABEL (Sra.)	female	Hamnes	0819,0096,0045
Gil Bravo, MARIA MERCEDES (Sra.)	female	Hamnes	0819,0096,0045
Gallardo Duran, ANGELES (Sra.)	female	Hamnes	0819,0096,0045
Campos Fuentes, DANIELA (Sra.)	female	Hamnes	0819,0096,0045
Blesa Santana, FRANCISCA (Sra.)	female	Hamnes	0819,0096,0045
Marin Dominguez, MERCEDES (Sra.)	female	Hamnes	0819,0096,0045
Gimenez Medina, ALEJANDRA (Sra.)	female	Hamnes	0819,0096,0045
Leon Ramos, ALEJANDRA (Sra.)	female	Hamnes	0819,0096,0045
Saez Moya, MARIA ROSA (Sra.)	female	Hamnes	0819,0096,0045
Gil Lorenzo, NICOLAS (Sr.)	male	Hamnes	0819,0096,0045
Medina Rey, JOSE IGNACIO (Sr.)	male	Hamnes	0819,0096,0045
Velasco Cruz, GABRIEL (Sr.)	male	Hamnes	0819,0096,0045
Herrera Rubio, ANGEL (Sr.)	male	Hamnes	0819,0096,0045
Marin Herrera, JORDI (Sr.)	male	Hamnes	0819,0096,0045
Sanchez Diez, ALEX (Sr.)	male	Hamnes	0819,0096,0045
Romero Pena, VICTOR MANUEL (Sr.)	male	Hamnes	0819,0096,0045
Fuentes Vargas, CESAR (Sr.)	male	Hamnes	0819,0096,0045
Flores Velasco, GUILLERMO (Sr.)	male	Hamnes	0819,0096,0045
Flores Duran, MARC (Sr.)	male	Hamnes	0819,0096,0045
Marin Aguilar, GUILLERMO (Sr.)	male	Hamnes	0819,0096,0045
Esteban Campos, PATRICIA (Master)	jedi	Harristown	0777,0277,0180
Gallardo Esteban, CATALINA (Master)	jedi	Harristown	0777,0277,0180
Carrasco Ruiz, GONZALO (Master)	jedi	Harristown	0777,0277,0180
Aguilar Sanz, HECTOR (Master)	jedi	Harristown	0777,0277,0180
Fuentes Nieto, OSCAR (Master)	jedi	Harristown	0777,0277,0180
Sanz Gimenez, SARA (Master)	jedi	Harristown	0777,0277,0180
Mora Navarro, XAVIER (Master)	jedi	Harristown	0777,0277,0180
Reyes Munoz, MANUEL (Master)	jedi	Harristown	0777,0277,0180
Ortega Ortega, MARGARITA (Lord)	sith	Harristown	0777,0277,0180
Moya Sanz, ALEJANDRO (Lord)	sith	Harristown	0777,0277,0180
Saez Cano, INMACULADA (Lord)	sith	Harristown	0777,0277,0180
Castro Medina, MARIA MAR (Lord)	sith	Harristown	0777,0277,0180
Dominguez Castillo, MARGARITA (Lord)	sith	Harristown	0777,0277,0180
Castro Crespo, MARIA LUISA (Lord)	sith	Harristown	0777,0277,0180
Santos Vega, ALFREDO (Lord)	sith	Harristown	0777,0277,0180
Gimenez Diez, CRISTINA (Lord)	sith	Harristown	0777,0277,0180
Reyes Alonso, MARIA NIEVES (Sra.)	female	Harristown	0777,0277,0180
Castillo Cruz, EVA (Sra.)	female	Harristown	0777,0277,0180
Dominguez Diez, MONICA (Sra.)	female	Harristown	0777,0277,0180
Vega Pena, ANGELES (Sra.)	female	Harristown	0777,0277,0180
Cruz Ramirez, ANA BELEN (Sra.)	female	Harristown	0777,0277,0180
Guerrero Garrido, MONICA (Sra.)	female	Harristown	0777,0277,0180
Iglesias Alonso, INMACULADA (Sra.)	female	Harristown	0777,0277,0180
Diaz Guerrero, JUAN JOSE (Sr.)	male	Harristown	0777,0277,0180
Ruiz Bravo, JOSE ANGEL (Sr.)	male	Harristown	0777,0277,0180
Suarez Ortiz, MATEO (Sr.)	male	Harristown	0777,0277,0180
Castro Soto, SALVADOR (Sr.)	male	Harristown	0777,0277,0180
Gutierrez Vicente, AITOR (Sr.)	male	Harristown	0777,0277,0180
Bravo Reyes, LUIS MIGUEL (Sr.)	male	Harristown	0777,0277,0180
Carmona Alonso, MOHAMED (Sr.)	male	Harristown	0777,0277,0180
Mendez Esteban, NICOLAS (Master)	jedi	Hartley	0503,0658,0100
Nunez Rubio, NICOLAS (Master)	jedi	Hartley	0503,0658,0100
Campos Iglesias, VICENTE (Master)	jedi	Hartley	0503,0658,0100
Navarro Duran, ANDREA (Master)	jedi	Hartley	0503,0658,0100
Álvarez Diaz, MARIANO (Master)	jedi	Hartley	0503,0658,0100
Gimenez Crespo, JOSE FRANCISCO (Master)	jedi	Hartley	0503,0658,0100
Gonzalez Cambil, FRANCISCO (Master)	jedi	Hartley	0503,0658,0100
Herrero Montero, MARIA JESUS (Master)	jedi	Hartley	0503,0658,0100
Leon Jimenez, JUAN JOSE (Lord)	sith	Hartley	0503,0658,0100
Medina Santiago, MERCEDES (Lord)	sith	Hartley	0503,0658,0100
Serrano Roman, ALEX (Lord)	sith	Hartley	0503,0658,0100
Hidalgo Fernandez, ANA (Lord)	sith	Hartley	0503,0658,0100
Cano Nieto, ESTHER (Lord)	sith	Hartley	0503,0658,0100
Saez Serrano, RAFAEL (Lord)	sith	Hartley	0503,0658,0100
Saez Garrido, INMACULADA (Lord)	sith	Hartley	0503,0658,0100
Vazquez Vargas, MARIA (Lord)	sith	Hartley	0503,0658,0100
Cambil Cortes, MARC (Lord)	sith	Hartley	0503,0658,0100
Prieto Medina, ISABEL (Lord)	sith	Hartley	0503,0658,0100
Morales Dominguez, MARIA VICTORIA (Sra.)	female	Hartley	0503,0658,0100
Cano Cano, TERESA (Sra.)	female	Hartley	0503,0658,0100
Mendez Gomez, MARIA ISABEL (Sra.)	female	Hartley	0503,0658,0100
Ortiz Santana, VERONICA (Sra.)	female	Hartley	0503,0658,0100
Roman Munoz, MARIA CARMEN (Sra.)	female	Hartley	0503,0658,0100
Lopez Gutierrez, PILAR (Sra.)	female	Hartley	0503,0658,0100
Vicente Navarro, MARTINA (Sra.)	female	Hartley	0503,0658,0100
Nunez Roman, NURIA (Sra.)	female	Hartley	0503,0658,0100
Guerrero Castillo, FATIMA (Sra.)	female	Hartley	0503,0658,0100
Alonso Gallego, IRENE (Sra.)	female	Hartley	0503,0658,0100
